"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2005年11月17日","14,787.98","14,672.80","14,788.62","14,620.42","-","0.94%"
"2005年11月16日","14,650.54","14,632.40","14,683.99","14,603.70","-","0.16%"
"2005年11月15日","14,627.41","14,573.52","14,671.02","14,518.75","-","-0.01%"
"2005年11月14日","14,629.49","14,760.40","14,772.93","14,541.99","-","-0.75%"
"2005年11月11日","14,740.60","14,668.23","14,808.47","14,655.73","-","0.73%"
"2005年11月10日","14,633.33","14,586.01","14,642.85","14,567.55","-","0.25%"
"2005年11月9日","14,597.55","14,440.61","14,626.60","14,417.47","-","1.35%"
"2005年11月8日","14,403.20","14,420.55","14,435.24","14,317.51","-","0.26%"
"2005年11月7日","14,365.79","14,498.84","14,503.47","14,353.90","-","-1.51%"
"2005年11月4日","14,585.79","14,660.34","14,668.53","14,536.28","-","-0.11%"
"2005年11月3日","14,601.59","14,626.61","14,649.86","14,546.88","-","0.03%"
"2005年11月2日","14,597.48","14,583.09","14,604.50","14,544.65","-","0.17%"
"2005年11月1日","14,572.26","14,485.35","14,591.42","14,470.58","-","1.29%"
"2005年10月31日","14,386.37","14,313.42","14,393.28","14,255.93","-","1.20%"
"2005年10月28日","14,215.83","14,282.09","14,295.89","14,189.47","-","-1.15%"
"2005年10月27日","14,381.06","14,475.66","14,484.32","14,376.86","-","-0.53%"
"2005年10月26日","14,458.14","14,446.97","14,474.16","14,361.76","-","0.23%"
"2005年10月25日","14,424.88","14,566.05","14,566.10","14,422.40","-","0.16%"
"2005年10月24日","14,402.35","14,470.67","14,505.56","14,321.61","-","-0.59%"
"2005年10月21日","14,487.85","14,364.68","14,491.94","14,308.61","-","0.55%"
"2005年10月20日","14,408.94","14,477.54","14,524.66","14,398.97","-","0.25%"
"2005年10月19日","14,372.76","14,434.73","14,463.07","14,345.87","-","-1.54%"
"2005年10月18日","14,597.40","14,585.85","14,649.71","14,563.52","-","0.39%"
"2005年10月17日","14,541.35","14,551.74","14,572.68","14,449.38","-","0.38%"
"2005年10月14日","14,485.88","14,577.37","14,577.37","14,439.13","-","-0.93%"
"2005年10月13日","14,621.83","14,527.02","14,644.66","14,508.54","-","0.32%"
"2005年10月12日","14,575.02","14,880.46","14,933.12","14,557.52","-","-2.17%"
"2005年10月10日","14,898.77","14,898.84","14,933.93","14,852.33","-","0.34%"
"2005年10月7日","14,847.79","14,857.19","14,899.23","14,798.91","-","0.06%"
"2005年10月6日","14,839.30","14,943.22","14,945.97","14,823.00","-","-2.12%"
"2005年10月5日","15,161.03","15,317.08","15,317.08","15,137.52","-","-1.44%"
"2005年10月4日","15,382.21","15,397.38","15,493.00","15,382.21","-","-0.08%"
"2005年10月3日","15,394.39","15,399.87","15,452.28","15,369.23","-","-0.22%"
"2005年9月30日","15,428.52","15,449.30","15,470.51","15,394.68","-","-0.02%"
"2005年9月29日","15,431.25","15,248.87","15,432.95","15,241.49","-","1.38%"
"2005年9月28日","15,221.46","15,186.13","15,269.04","15,164.86","-","0.21%"
"2005年9月27日","15,189.88","15,286.52","15,312.36","15,163.67","-","-0.55%"
"2005年9月26日","15,274.31","15,166.16","15,279.04","15,127.99","-","0.86%"
"2005年9月23日","15,143.97","15,169.04","15,169.88","15,045.54","-","-0.24%"
"2005年9月22日","15,179.95","15,144.55","15,194.01","15,119.99","-","-0.29%"
"2005年9月21日","15,223.62","15,207.08","15,271.91","15,162.60","-","-0.12%"
"2005年9月20日","15,241.86","14,994.77","15,252.84","14,943.61","-","1.73%"
"2005年9月16日","14,983.20","15,033.08","15,035.45","14,965.98","-","-0.38%"
"2005年9月15日","15,041.02","15,092.43","15,129.59","14,990.05","-","-0.30%"
"2005年9月14日","15,086.62","15,059.91","15,097.30","14,979.65","-","0.11%"
"2005年9月13日","15,070.56","15,159.00","15,192.92","15,052.58","-","-0.85%"
"2005年9月12日","15,199.79","15,240.40","15,240.89","15,186.57","-","0.22%"
"2005年9月9日","15,165.77","15,168.57","15,188.43","15,081.28","-","-0.00%"
"2005年9月8日","15,166.17","15,257.53","15,257.53","15,156.91","-","-0.38%"
"2005年9月7日","15,224.57","15,247.92","15,271.21","15,205.99","-","0.42%"
"2005年9月6日","15,160.78","15,287.70","15,307.65","15,038.65","-","-0.44%"
"2005年9月5日","15,227.83","15,231.77","15,244.04","15,179.76","-","0.04%"
"2005年9月2日","15,221.89","15,197.87","15,249.15","15,131.04","-","0.52%"
"2005年9月1日","15,143.75","15,031.52","15,149.61","15,014.77","-","1.61%"
"2005年8月31日","14,903.55","14,853.64","14,927.05","14,796.51","-","-0.13%"
"2005年8月30日","14,922.22","14,870.19","14,976.47","14,831.90","-","0.57%"
"2005年8月29日","14,836.97","14,851.68","14,861.48","14,734.43","-","-0.97%"
"2005年8月26日","14,982.89","14,942.82","14,991.64","14,863.04","-","0.63%"
"2005年8月25日","14,889.10","14,844.18","14,963.73","14,832.00","-","0.10%"
"2005年8月24日","14,873.85","14,934.98","14,969.50","14,861.43","-","-0.67%"
"2005年8月23日","14,973.89","15,222.49","15,244.90","14,938.05","-","-1.61%"
"2005年8月22日","15,218.63","15,093.18","15,225.59","15,049.91","-","1.20%"
"2005年8月19日","15,038.61","15,123.26","15,173.50","15,001.44","-","-0.72%"
"2005年8月18日","15,148.09","15,442.51","15,455.17","15,101.73","-","-1.95%"
"2005年8月17日","15,449.58","15,331.09","15,449.58","15,309.50","-","0.04%"
"2005年8月16日","15,443.62","15,455.71","15,508.57","15,394.73","-","-0.15%"
"2005年8月15日","15,466.06","15,435.49","15,482.15","15,391.57","-","0.10%"
"2005年8月12日","15,450.95","15,459.17","15,480.80","15,398.30","-","0.04%"
"2005年8月11日","15,445.20","15,432.74","15,477.14","15,330.95","-","0.64%"
"2005年8月10日","15,346.41","15,113.86","15,346.41","15,095.96","-","1.98%"
"2005年8月9日","15,047.84","15,137.64","15,161.79","15,029.39","-","-0.40%"
"2005年8月8日","15,108.94","15,033.98","15,117.91","15,024.54","-","0.38%"
"2005年8月5日","15,051.32","15,054.63","15,083.51","14,972.52","-","-0.40%"
"2005年8月4日","15,111.54","15,101.60","15,186.11","15,076.45","-","-0.05%"
"2005年8月3日","15,118.50","15,197.06","15,201.82","15,035.37","-","-0.12%"
"2005年8月2日","15,137.08","15,068.22","15,167.72","15,046.84","-","1.06%"
"2005年8月1日","14,978.88","14,892.73","14,989.47","14,841.12","-","0.66%"
"2005年7月29日","14,880.98","14,863.51","14,892.29","14,838.16","-","0.46%"
"2005年7月28日","14,813.32","14,836.30","14,899.71","14,771.16","-","0.08%"
"2005年7月27日","14,801.86","14,786.95","14,828.02","14,743.69","-","0.22%"
"2005年7月26日","14,769.93","14,818.79","14,840.44","14,744.39","-","-0.16%"
"2005年7月25日","14,794.03","14,794.93","14,841.58","14,768.78","-","0.05%"
"2005年7月22日","14,786.46","14,744.52","14,800.31","14,655.44","-","1.14%"
"2005年7月21日","14,620.14","14,660.76","14,691.74","14,560.46","-","0.12%"
"2005年7月20日","14,602.70","14,584.06","14,673.83","14,567.02","-","0.24%"
"2005年7月19日","14,567.74","14,493.27","14,625.08","14,493.27","-","0.01%"
"2005年7月18日","14,567.00","14,496.55","14,578.69","14,487.87","-","0.43%"
"2005年7月15日","14,504.29","14,489.84","14,550.17","14,444.58","-","0.09%"
"2005年7月14日","14,491.54","14,389.37","14,497.43","14,389.37","-","1.29%"
"2005年7月13日","14,307.30","14,170.31","14,308.37","14,140.40","-","1.13%"
"2005年7月12日","14,146.95","14,214.88","14,215.48","14,094.70","-","-0.07%"
"2005年7月11日","14,157.24","14,065.34","14,157.24","14,047.01","-","1.38%"
"2005年7月8日","13,964.47","14,014.80","14,053.21","13,920.87","-","-0.47%"
"2005年7月7日","14,030.81","14,146.24","14,156.92","14,006.75","-","-0.84%"
"2005年7月6日","14,149.93","14,170.71","14,202.09","14,126.86","-","0.18%"
"2005年7月5日","14,124.80","14,146.44","14,161.00","14,101.56","-","-0.37%"
"2005年7月4日","14,177.87","14,188.35","14,188.47","14,122.97","-","-0.16%"
"2005年6月30日","14,201.06","14,281.47","14,310.77","14,154.70","-","-0.53%"
"2005年6月29日","14,277.28","14,313.99","14,365.05","14,247.04","-","-0.07%"
"2005年6月28日","14,287.44","14,206.81","14,287.44","14,174.79","-","0.79%"
"2005年6月27日","14,176.04","14,142.49","14,202.98","14,142.14","-","-0.38%"
"2005年6月24日","14,230.29","14,141.66","14,230.29","14,108.39","-","0.28%"
"2005年6月23日","14,190.44","14,197.01","14,233.81","14,157.01","-","0.21%"
"2005年6月22日","14,161.02","13,995.64","14,183.39","13,995.64","-","1.30%"
"2005年6月21日","13,979.35","13,935.29","13,983.48","13,890.78","-","0.24%"
"2005年6月20日","13,945.77","13,928.71","13,966.91","13,908.70","-","0.24%"
"2005年6月17日","13,912.03","13,866.79","13,926.59","13,847.50","-","0.57%"
"2005年6月16日","13,833.53","13,909.75","13,909.75","13,801.42","-","-0.58%"
"2005年6月15日","13,914.30","13,932.85","13,953.03","13,870.23","-","0.07%"
"2005年6月14日","13,904.81","13,954.74","13,999.06","13,901.49","-","-0.34%"
"2005年6月13日","13,952.02","13,948.42","13,978.64","13,898.46","-","0.12%"
"2005年6月10日","13,934.76","13,927.01","13,972.71","13,916.86","-","0.26%"
"2005年6月9日","13,898.31","13,884.22","13,984.34","13,876.58","-","-0.00%"
"2005年6月8日","13,898.55","13,868.14","13,938.79","13,842.01","-","0.44%"
"2005年6月7日","13,837.29","13,806.00","13,846.30","13,800.09","-","-0.17%"
"2005年6月6日","13,860.55","13,768.03","13,862.62","13,745.68","-","0.30%"
"2005年6月3日","13,818.45","13,821.95","13,870.49","13,792.65","-","0.03%"
"2005年6月2日","13,814.58","13,942.96","13,946.01","13,779.80","-","-0.42%"
"2005年6月1日","13,873.07","13,817.27","13,895.33","13,813.69","-","0.04%"
"2005年5月31日","13,867.07","13,815.73","13,932.92","13,779.80","-","0.16%"
"2005年5月30日","13,845.10","13,741.28","13,851.33","13,684.52","-","0.95%"
"2005年5月27日","13,714.78","13,671.64","13,739.20","13,669.20","-","1.07%"
"2005年5月26日","13,569.99","13,569.26","13,590.61","13,541.77","-","0.06%"
"2005年5月25日","13,562.06","13,715.09","13,717.07","13,542.48","-","-1.15%"
"2005年5月24日","13,719.32","13,703.14","13,726.15","13,677.34","-","0.15%"
"2005年5月23日","13,699.13","13,730.09","13,730.09","13,632.23","-","-0.13%"
"2005年5月20日","13,717.42","13,715.65","13,723.82","13,642.84","-","0.13%"
"2005年5月19日","13,698.93","13,676.87","13,747.97","13,645.08","-","0.53%"
"2005年5月18日","13,627.01","13,648.26","13,668.43","13,590.05","-","-0.29%"
"2005年5月17日","13,667.03","13,861.60","13,863.16","13,626.64","-","-1.44%"
"2005年5月13日","13,866.81","13,907.16","13,921.42","13,841.86","-","-0.73%"
"2005年5月12日","13,968.28","13,968.95","13,984.35","13,928.07","-","0.20%"
"2005年5月11日","13,939.80","13,959.29","13,973.62","13,895.27","-","-0.56%"
"2005年5月10日","14,018.38","14,097.19","14,112.61","13,991.19","-","-0.47%"
"2005年5月9日","14,085.09","14,068.26","14,106.53","14,006.85","-","0.36%"
"2005年5月6日","14,033.96","14,041.29","14,095.85","14,004.07","-","-0.20%"
"2005年5月5日","14,061.70","14,056.93","14,110.29","14,021.93","-","0.84%"
"2005年5月4日","13,945.05","13,958.18","13,981.78","13,917.70","-","0.37%"
"2005年5月3日","13,893.98","13,969.64","13,994.66","13,877.92","-","-0.11%"
"2005年4月29日","13,908.97","13,829.45","13,913.10","13,801.18","-","-0.00%"
"2005年4月28日","13,909.42","13,813.68","13,956.52","13,813.68","-","0.50%"
"2005年4月27日","13,839.64","13,832.81","13,847.39","13,799.65","-","-0.14%"
"2005年4月26日","13,859.58","13,768.73","13,919.52","13,719.81","-","0.80%"
"2005年4月25日","13,750.23","13,744.45","13,802.43","13,711.39","-","0.41%"
"2005年4月22日","13,693.55","13,684.59","13,727.44","13,649.50","-","0.71%"
"2005年4月21日","13,597.31","13,407.57","13,639.86","13,401.86","-","0.71%"
"2005年4月20日","13,501.63","13,534.24","13,567.94","13,489.13","-","0.43%"
"2005年4月19日","13,444.09","13,430.15","13,503.29","13,428.39","-","0.67%"
"2005年4月18日","13,355.23","13,382.02","13,424.66","13,337.44","-","-2.08%"
"2005年4月15日","13,638.75","13,672.74","13,672.74","13,579.16","-","-0.97%"
"2005年4月14日","13,772.40","13,741.17","13,788.68","13,707.67","-","-0.20%"
"2005年4月13日","13,799.62","13,695.68","13,808.51","13,665.40","-","1.04%"
"2005年4月12日","13,658.05","13,660.65","13,678.64","13,622.71","-","-0.01%"
"2005年4月11日","13,659.93","13,614.05","13,668.00","13,606.39","-","-0.05%"
"2005年4月8日","13,666.72","13,670.79","13,686.99","13,636.35","-","0.47%"
"2005年4月7日","13,602.35","13,605.42","13,619.87","13,538.40","-","0.30%"
"2005年4月6日","13,562.26","13,537.38","13,612.04","13,505.78","-","0.36%"
"2005年4月4日","13,513.41","13,474.36","13,545.31","13,436.96","-","0.16%"
"2005年4月1日","13,491.35","13,495.66","13,518.63","13,397.60","-","-0.19%"
"2005年3月31日","13,516.88","13,515.38","13,556.14","13,482.49","-","0.68%"
"2005年3月30日","13,425.75","13,404.60","13,460.01","13,357.17","-","0.10%"
"2005年3月29日","13,411.88","13,552.10","13,552.10","13,380.91","-","-1.36%"
"2005年3月24日","13,597.10","13,591.94","13,612.98","13,547.84","-","-0.05%"
"2005年3月23日","13,603.61","13,602.90","13,643.99","13,564.61","-","-1.25%"
"2005年3月22日","13,776.47","13,800.83","13,822.88","13,757.65","-","-0.42%"
"2005年3月21日","13,834.35","13,822.95","13,865.12","13,786.79","-","0.04%"
"2005年3月18日","13,828.37","13,865.05","13,907.06","13,779.77","-","0.08%"
"2005年3月17日","13,817.99","13,723.25","13,858.42","13,699.71","-","-0.11%"
"2005年3月16日","13,832.52","13,709.85","13,838.23","13,647.06","-","0.11%"
"2005年3月15日","13,816.75","13,886.83","13,886.83","13,763.54","-","-0.65%"
"2005年3月14日","13,906.85","13,832.94","13,935.11","13,816.25","-","0.11%"
"2005年3月11日","13,890.93","13,859.89","13,909.29","13,781.42","-","0.25%"
"2005年3月10日","13,856.02","13,811.36","13,874.21","13,742.24","-","-0.61%"
"2005年3月9日","13,941.47","13,915.36","13,996.46","13,871.27","-","0.43%"
"2005年3月8日","13,881.71","13,763.14","13,889.43","13,736.18","-","0.80%"
"2005年3月7日","13,771.95","13,829.84","13,872.62","13,749.25","-","0.30%"
"2005年3月4日","13,730.78","13,906.01","13,922.43","13,692.39","-","-1.16%"
"2005年3月3日","13,892.37","13,816.82","13,909.11","13,785.39","-","0.30%"
"2005年3月2日","13,850.78","14,039.85","14,066.76","13,817.46","-","-1.50%"
"2005年3月1日","14,061.15","14,031.22","14,085.85","13,954.58","-","-0.95%"
"2005年2月28日","14,195.35","14,204.86","14,272.54","14,141.78","-","0.27%"
"2005年2月25日","14,157.09","14,103.12","14,207.53","14,103.12","-","0.68%"
"2005年2月24日","14,060.91","13,970.64","14,060.91","13,956.14","-","0.74%"
"2005年2月23日","13,957.94","13,933.72","13,964.76","13,907.54","-","-0.94%"
"2005年2月22日","14,090.52","14,095.89","14,118.23","14,022.06","-","-0.15%"
"2005年2月21日","14,111.65","14,072.41","14,113.93","14,045.71","-","0.17%"
"2005年2月18日","14,087.87","13,933.92","14,093.43","13,898.92","-","0.86%"
"2005年2月17日","13,967.82","14,024.13","14,037.62","13,936.63","-","-0.34%"
"2005年2月16日","14,015.49","14,029.50","14,044.83","13,962.48","-","0.14%"
"2005年2月15日","13,995.83","14,042.38","14,065.66","13,978.24","-","-0.15%"
"2005年2月14日","14,017.23","14,006.54","14,043.94","13,943.46","-","1.24%"
"2005年2月8日","13,845.63","13,806.56","13,863.99","13,788.33","-","0.37%"
"2005年2月7日","13,795.00","13,749.08","13,816.86","13,749.08","-","1.54%"
"2005年2月4日","13,585.17","13,495.71","13,623.60","13,470.48","-","0.52%"
"2005年2月3日","13,515.33","13,525.89","13,586.85","13,456.14","-","-0.30%"
"2005年2月2日","13,555.80","13,573.64","13,607.88","13,454.40","-","-0.17%"
"2005年2月1日","13,578.26","13,714.42","13,736.64","13,522.43","-","-1.05%"
"2005年1月31日","13,721.69","13,625.23","13,762.86","13,581.19","-","0.52%"
"2005年1月28日","13,650.06","13,633.68","13,679.31","13,559.98","-","0.16%"
"2005年1月27日","13,628.91","13,636.74","13,750.48","13,596.41","-","0.04%"
"2005年1月26日","13,623.68","13,599.20","13,652.45","13,558.03","-","0.29%"
"2005年1月25日","13,584.06","13,378.84","13,594.86","13,356.24","-","1.47%"
"2005年1月24日","13,386.99","13,449.88","13,483.13","13,320.53","-","-0.70%"
"2005年1月21日","13,481.02","13,495.93","13,518.69","13,432.46","-","-0.46%"
"2005年1月20日","13,543.59","13,550.98","13,585.67","13,500.58","-","-0.99%"
"2005年1月19日","13,678.63","13,634.01","13,700.94","13,586.34","-","0.55%"
"2005年1月18日","13,604.22","13,621.96","13,621.96","13,489.99","-","-0.13%"
"2005年1月17日","13,621.65","13,529.08","13,636.77","13,528.11","-","0.94%"
"2005年1月14日","13,494.78","13,509.46","13,582.54","13,411.31","-","-0.58%"
"2005年1月13日","13,573.28","13,570.22","13,631.41","13,533.01","-","0.06%"
"2005年1月12日","13,565.31","13,456.54","13,565.31","13,352.71","-","0.41%"
"2005年1月11日","13,509.25","13,609.31","13,649.43","13,455.31","-","-0.16%"
"2005年1月10日","13,531.39","13,573.42","13,605.02","13,435.43","-","-0.32%"
"2005年1月7日","13,574.86","13,698.16","13,771.45","13,403.00","-","-1.00%"
"2005年1月6日","13,712.04","13,718.79","13,789.15","13,672.56","-","-0.38%"
"2005年1月5日","13,764.36","13,939.02","13,941.13","13,709.58","-","-2.00%"
"2005年1月4日","14,045.90","14,198.51","14,198.51","13,991.20","-","-1.35%"
"2005年1月3日","14,237.42","14,216.04","14,267.21","14,150.02","-","0.05%"
"2004年12月31日","14,230.14","14,184.83","14,248.64","14,168.24","-","0.47%"
"2004年12月30日","14,163.55","14,262.34","14,304.58","14,158.73","-","-0.72%"
"2004年12月29日","14,266.38","14,277.53","14,333.24","14,226.61","-","0.49%"
"2004年12月28日","14,196.95","14,147.93","14,234.59","14,096.82","-","0.01%"
"2004年12月24日","14,194.90","14,215.75","14,230.16","14,178.40","-","-0.28%"
"2004年12月23日","14,235.30","14,165.64","14,254.85","14,134.14","-","0.60%"
"2004年12月22日","14,151.08","14,212.70","14,219.33","14,117.30","-","-0.21%"
"2004年12月21日","14,180.79","14,235.38","14,259.94","14,135.73","-","-0.23%"
"2004年12月20日","14,214.04","14,000.18","14,229.67","13,957.25","-","1.58%"
"2004年12月17日","13,992.44","14,013.49","14,032.43","13,905.40","-","-0.23%"
"2004年12月16日","14,024.63","14,104.25","14,137.38","13,977.42","-","-0.38%"
"2004年12月15日","14,078.54","14,054.01","14,133.21","13,997.01","-","0.25%"
"2004年12月14日","14,043.52","13,965.07","14,059.33","13,950.51","-","1.13%"
"2004年12月13日","13,886.16","13,875.37","13,906.67","13,760.11","-","-0.11%"
"2004年12月10日","13,901.81","13,965.06","14,025.07","13,869.53","-","-0.76%"
"2004年12月9日","14,008.82","14,009.24","14,063.66","13,910.15","-","-0.10%"
"2004年12月8日","14,022.32","14,156.71","14,214.01","13,984.21","-","-1.50%"
"2004年12月7日","14,235.78","14,196.59","14,317.31","14,184.00","-","-0.15%"
"2004年12月6日","14,256.86","14,256.01","14,287.55","14,165.65","-","0.32%"
"2004年12月3日","14,211.84","14,264.44","14,282.18","14,149.69","-","-0.35%"
"2004年12月2日","14,261.79","14,311.95","14,339.06","14,226.20","-","0.70%"
"2004年12月1日","14,162.80","14,005.91","14,162.80","13,936.51","-","0.73%"
"2004年11月30日","14,060.05","14,059.85","14,137.32","14,015.71","-","-0.05%"
"2004年11月29日","14,066.91","13,979.33","14,111.32","13,975.19","-","1.24%"
"2004年11月26日","13,895.03","13,922.17","14,009.13","13,856.10","-","-0.23%"
"2004年11月25日","13,926.61","14,009.07","14,054.71","13,867.96","-","-0.50%"
"2004年11月24日","13,997.02","14,001.03","14,091.89","13,942.35","-","-0.19%"
"2004年11月23日","14,023.29","13,809.38","14,048.69","13,784.05","-","1.61%"
"2004年11月22日","13,800.60","13,646.81","13,803.50","13,629.78","-","0.09%"
"2004年11月19日","13,787.68","13,853.33","13,870.71","13,751.30","-","-0.09%"
"2004年11月18日","13,799.82","13,853.73","13,882.69","13,784.86","-","-0.18%"
"2004年11月17日","13,824.98","13,787.39","13,858.63","13,770.27","-","0.57%"
"2004年11月16日","13,746.08","13,926.62","13,926.62","13,726.79","-","-1.34%"
"2004年11月15日","13,932.22","13,906.99","13,950.94","13,887.91","-","1.07%"
"2004年11月12日","13,784.46","13,750.23","13,822.11","13,747.56","-","1.17%"
"2004年11月11日","13,624.51","13,657.04","13,684.88","13,587.23","-","-0.35%"
"2004年11月10日","13,672.37","13,563.47","13,672.37","13,530.33","-","1.15%"
"2004年11月9日","13,516.67","13,542.05","13,579.40","13,486.29","-","-0.33%"
"2004年11月8日","13,561.49","13,536.21","13,573.87","13,463.72","-","0.49%"
"2004年11月5日","13,494.95","13,497.95","13,536.87","13,461.11","-","0.94%"
"2004年11月4日","13,369.09","13,485.89","13,485.89","13,319.69","-","-0.21%"
"2004年11月3日","13,397.67","13,316.12","13,427.37","13,270.20","-","0.67%"
"2004年11月2日","13,308.74","13,160.08","13,313.17","13,160.08","-","1.64%"
"2004年11月1日","13,094.25","13,039.40","13,105.08","13,001.32","-","0.30%"
"2004年10月29日","13,054.66","13,027.12","13,098.54","13,025.07","-","-0.45%"
"2004年10月28日","13,113.15","12,973.66","13,141.30","12,973.36","-","2.14%"
"2004年10月27日","12,838.71","12,880.99","12,918.45","12,836.49","-","-0.11%"
"2004年10月26日","12,852.35","12,841.08","12,867.51","12,810.76","-","0.27%"
"2004年10月25日","12,818.10","12,816.08","12,846.75","12,743.42","-","-1.51%"
"2004年10月21日","13,015.20","12,997.44","13,037.75","12,945.30","-","0.12%"
"2004年10月20日","12,999.13","13,094.15","13,095.88","12,954.87","-","-1.18%"
"2004年10月19日","13,154.55","13,108.22","13,155.37","13,042.62","-","0.92%"
"2004年10月18日","13,034.74","13,074.73","13,089.44","12,989.83","-","-0.19%"
"2004年10月15日","13,059.43","13,021.58","13,094.56","13,012.84","-","0.18%"
"2004年10月14日","13,035.38","13,024.84","13,068.71","12,982.29","-","-1.03%"
"2004年10月13日","13,171.58","13,242.03","13,301.33","13,093.98","-","-0.60%"
"2004年10月12日","13,251.59","13,244.40","13,286.08","13,186.97","-","-0.40%"
"2004年10月11日","13,305.13","13,240.85","13,321.54","13,158.54","-","0.48%"
"2004年10月8日","13,241.46","13,291.28","13,380.52","13,186.21","-","-0.60%"
"2004年10月7日","13,321.73","13,333.33","13,334.61","13,268.77","-","0.38%"
"2004年10月6日","13,271.57","13,378.37","13,398.77","13,271.55","-","-0.45%"
"2004年10月5日","13,331.10","13,366.87","13,366.87","13,304.17","-","-0.21%"
"2004年10月4日","13,359.25","13,347.17","13,402.96","13,323.29","-","1.82%"
"2004年9月30日","13,120.03","13,056.80","13,154.91","13,052.38","-","1.31%"
"2004年9月28日","12,950.80","12,933.32","12,967.07","12,884.40","-","-0.55%"
"2004年9月27日","13,021.90","13,053.60","13,067.76","12,908.10","-","-0.34%"
"2004年9月24日","13,066.84","13,236.25","13,253.33","13,035.16","-","-1.61%"
"2004年9月23日","13,280.43","13,198.79","13,282.86","13,179.13","-","0.06%"
"2004年9月22日","13,272.23","13,314.08","13,356.88","13,265.17","-","-0.24%"
"2004年9月21日","13,304.48","13,212.35","13,311.36","13,154.99","-","0.63%"
"2004年9月20日","13,221.33","13,236.48","13,284.01","13,173.52","-","-0.03%"
"2004年9月17日","13,224.93","13,243.15","13,254.21","13,184.38","-","0.11%"
"2004年9月16日","13,209.84","13,044.42","13,223.51","13,044.42","-","0.96%"
"2004年9月15日","13,084.40","13,127.39","13,127.94","13,007.63","-","-0.48%"
"2004年9月14日","13,148.06","13,147.95","13,172.07","13,090.23","-","0.06%"
"2004年9月13日","13,139.57","13,079.39","13,143.45","13,059.18","-","1.04%"
"2004年9月10日","13,003.99","12,945.50","13,008.00","12,865.06","-","0.48%"
"2004年9月9日","12,942.20","13,019.96","13,080.70","12,905.85","-","-0.83%"
"2004年9月8日","13,049.96","13,161.81","13,190.39","13,013.65","-","-0.66%"
"2004年9月7日","13,136.04","13,102.97","13,146.42","13,058.02","-","0.24%"
"2004年9月6日","13,104.34","12,964.70","13,107.37","12,942.67","-","1.21%"
"2004年9月3日","12,948.10","13,060.56","13,074.85","12,934.92","-","-0.39%"
"2004年9月2日","12,999.07","13,026.71","13,088.42","12,979.87","-","-0.19%"
"2004年9月1日","13,023.87","12,924.13","13,042.59","12,924.13","-","1.35%"
"2004年8月31日","12,850.28","12,833.35","12,904.24","12,806.85","-","-0.21%"
"2004年8月30日","12,877.78","12,806.64","12,901.09","12,802.13","-","0.46%"
"2004年8月27日","12,818.42","12,765.08","12,898.02","12,765.08","-","0.27%"
"2004年8月26日","12,784.39","12,793.08","12,843.86","12,720.77","-","-0.07%"
"2004年8月25日","12,793.03","12,666.76","12,819.64","12,666.76","-","1.16%"
"2004年8月24日","12,646.49","12,424.34","12,657.41","12,409.38","-","1.73%"
"2004年8月23日","12,431.77","12,413.77","12,452.07","12,385.75","-","0.44%"
"2004年8月20日","12,376.90","12,358.56","12,418.31","12,320.42","-","-0.16%"
"2004年8月19日","12,396.67","12,296.58","12,428.77","12,289.88","-","1.37%"
"2004年8月18日","12,228.54","12,209.52","12,269.36","12,194.41","-","-0.23%"
"2004年8月17日","12,256.12","12,278.69","12,319.57","12,220.57","-","0.30%"
"2004年8月16日","12,219.75","12,320.77","12,338.86","12,150.71","-","-1.13%"
"2004年8月13日","12,359.83","12,347.36","12,367.34","12,278.93","-","-0.43%"
"2004年8月12日","12,413.43","12,342.32","12,431.02","12,271.89","-","0.57%"
"2004年8月11日","12,343.13","12,477.41","12,482.79","12,324.02","-","-0.52%"
"2004年8月10日","12,408.04","12,455.49","12,503.47","12,367.68","-","-0.48%"
"2004年8月9日","12,467.41","12,420.73","12,534.64","12,415.10","-","-0.09%"
"2004年8月6日","12,478.68","12,403.00","12,503.22","12,391.87","-","-0.11%"
"2004年8月5日","12,491.92","12,319.33","12,518.55","12,315.64","-","1.72%"
"2004年8月4日","12,280.26","12,269.98","12,322.34","12,174.09","-","-0.62%"
"2004年8月3日","12,357.12","12,405.30","12,425.43","12,279.64","-","1.28%"
"2004年8月2日","12,201.39","12,233.63","12,236.83","12,131.76","-","-0.30%"
"2004年7月30日","12,238.03","12,290.57","12,344.96","12,223.87","-","0.45%"
"2004年7月29日","12,183.10","12,265.52","12,284.32","12,084.68","-","-1.11%"
"2004年7月28日","12,320.27","12,378.09","12,382.03","12,292.34","-","0.15%"
"2004年7月27日","12,301.32","12,273.65","12,358.61","12,250.17","-","-0.15%"
"2004年7月26日","12,319.83","12,242.60","12,322.34","12,218.59","-","-0.27%"
"2004年7月23日","12,352.99","12,286.02","12,387.96","12,286.02","-","0.27%"
"2004年7月22日","12,320.21","12,295.20","12,344.78","12,245.82","-","-0.60%"
"2004年7月21日","12,395.11","12,248.10","12,399.37","12,248.10","-","2.24%"
"2004年7月20日","12,123.63","12,098.11","12,137.88","12,051.97","-","-0.36%"
"2004年7月19日","12,166.95","12,079.43","12,172.97","12,033.22","-","0.89%"
"2004年7月16日","12,059.20","11,868.20","12,109.59","11,862.68","-","1.00%"
"2004年7月15日","11,939.41","11,931.89","11,957.05","11,883.93","-","0.06%"
